split,utt_id,speaker_id,gender,age,audio_path,text,accuracy,completeness,fluency,prosodic,total
train,000540163,0054,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0054\000540163.WAV,I AM IN THE GLASS,8,10.0,9,8,8
train,000560016,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560016.WAV,MARY IS GOING TO SEE MONKEY,8,10.0,7,7,7
train,000560017,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560017.WAV,LUCY IS GOING TO SEE HORSE,8,10.0,8,7,7
train,000560026,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560026.WAV,ONE FOUR SEVEN ONE,6,10.0,9,8,6
train,000560030,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560030.WAV,FIVE EIGHT THREE TWO,7,10.0,8,7,7
train,000560033,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560033.WAV,FIVE ONE SIX ONE,8,10.0,8,8,8
train,000560038,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560038.WAV,ZERO FOUR ONE,6,10.0,7,8,6
train,000560058,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560058.WAV,LUCY HOCK SONG MUTTON,7,10.0,6,6,6
train,000560068,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560068.WAV,BY DAVID'S TOES,7,10.0,7,7,7
train,000560074,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560074.WAV,I NEED NEW SHORTS,9,10.0,7,6,8
train,000560075,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560075.WAV,JACK LIKES YOUR RED CUP,8,10.0,8,7,8
train,000560084,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560084.WAV,LOOK AT DORA'S CLOT,7,10.0,7,7,7
train,000560086,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560086.WAV,TEDDY CAN SEE THE CAR,8,10.0,7,7,7
train,000560088,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560088.WAV,THE NEW CAR,8,10.0,8,8,8
train,000560116,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560116.WAV,JIM WAS TO BE ARE GOLD TEACHER,7,10.0,6,6,7
train,000560117,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560117.WAV,JACK WAS WANTS TO BE ARE GOLD NERVOUS,7,10.0,5,6,6
train,000560134,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560134.WAV,ANYBODY CAN BANK BANK BANK,8,10.0,8,8,7
train,000560154,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560154.WAV,LOOK HERE I CHUCK THIS,8,10.0,7,6,7
train,000560159,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560159.WAV,BY YOUR LEAVE,6,10.0,7,8,6
train,000560162,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560162.WAV,WHO CAN COUNT TO THREE,7,10.0,7,7,6
train,000560172,0056,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0056\000560172.WAV,BEAR GOT HIS BALL,7,10.0,7,6,7
train,000700008,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700008.WAV,KATE HAS NOT THE MANGO,8,10.0,7,8,8
train,000700010,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700010.WAV,THE CUTE ELEPHANT,7,10.0,8,8,7
train,000700012,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700012.WAV,THANK YOU DEAR GOT,8,10.0,8,7,7
train,000700015,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700015.WAV,LILLY IS GOING TO SEE PIG,8,10.0,8,8,7
train,000700019,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700019.WAV,DORA CAN DRAW THE ZEBRA,7,10.0,8,7,7
train,000700034,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700034.WAV,SEVEN THREE NINE FOUR,9,10.0,8,8,8
train,000700037,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700037.WAV,THREE EIGHT ONE SEVEN,8,10.0,8,8,7
train,000700046,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700046.WAV,NINE SEVEN FIVE FOUR,8,10.0,8,8,8
train,000700048,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700048.WAV,TWO TWO NINE ONE,8,10.0,8,8,8
train,000700053,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700053.WAV,EIGHT FIVE FIVE SEVEN,8,10.0,9,8,8
train,000700063,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700063.WAV,SHOES OLYMPIA SHOES,7,10.0,8,7,6
train,000700065,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700065.WAV,CINEMA FRIDAY FANS,5,10.0,6,6,5
train,000700082,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700082.WAV,JOHN LIKES RICE,9,10.0,8,8,8
train,000700109,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700109.WAV,LISA CAN SEE THE YET,8,10.0,8,8,8
train,000700120,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700120.WAV,LISA CAN SEE THE CLASSROOM,8,10.0,7,7,8
train,000700123,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700123.WAV,MANDY WANTS WALKING TO BEDROOM,9,10.0,8,8,8
train,000700130,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700130.WAV,DAD GOES THE CARROT,8,10.0,7,7,7
train,000700151,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700151.WAV,YOU ARE MOST WELCOME,9,10.0,8,8,8
train,000700156,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700156.WAV,WELL MOTHER,6,10.0,9,8,6
train,000700174,0070,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0070\000700174.WAV,WHAT'S HER NAME,9,10.0,9,9,8
train,000750005,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750005.WAV,BORN LIKES GREEN,8,10.0,8,8,8
train,000750015,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750015.WAV,TOM IS GOING TO SEE COW,8,10.0,8,8,8
train,000750020,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750020.WAV,SINGER IS COMING FROM AUSTRALIAN,7,10.0,8,8,7
train,000750024,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750024.WAV,ANDY LOVES FRANCE,8,10.0,8,8,7
train,000750026,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750026.WAV,FIVE FIVE ZERO SIX,7,10.0,8,7,7
train,000750029,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750029.WAV,FIVE SEVEN SIX SIX,9,10.0,9,8,8
train,000750045,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750045.WAV,FIVE NINE ZERO FOUR,7,10.0,8,8,7
train,000750068,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750068.WAV,MARY LIKES TENNIS,6,10.0,7,8,6
train,000750080,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750080.WAV,DO YOU KNOW THE NOODLES,7,10.0,8,8,7
train,000750082,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750082.WAV,AND LIKES HAMBURGER,8,10.0,8,8,7
train,000750085,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750085.WAV,JOHN HOT SOME MEAT,8,10.0,8,8,8
train,000750091,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750091.WAV,MARK HAS A BEAUTIFUL SHORTS,9,10.0,9,8,8
train,000750101,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750101.WAV,LOOK AT JOHN'S COAT,8,10.0,8,8,8
train,000750106,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750106.WAV,LAYLA CAN SEE THE BUS,8,10.0,9,8,8
train,000750108,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750108.WAV,THE PLANE IS NEAR,8,10.0,8,8,7
train,000750123,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750123.WAV,BILLY WAS WALKING TO FARM,8,10.0,9,8,8
train,000750128,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750128.WAV,LAYLA HOT THE PEAR,6,10.0,8,8,5
train,000750134,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750134.WAV,TINA LIKES EYE,7,10.0,8,8,6
train,000750140,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750140.WAV,MARY IS NOT SINGER,8,10.0,9,8,8
train,000750149,0075,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0075\000750149.WAV,TIM LIVES IN MOST ROOM NOW,8,10.0,7,7,7
train,001030008,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030008.WAV,JACK HAS GOT SOME LEMON,9,10.0,9,9,9
train,001030013,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030013.WAV,JOHN CAN DRAW THE HORSE,8,10.0,8,8,8
train,001030032,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030032.WAV,EIGHT ONE ZERO SIX,8,10.0,8,8,8
train,001030048,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030048.WAV,ZERO NINE THREE,9,10.0,9,9,8
train,001030053,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030053.WAV,TWO FOUR SEVEN,9,10.0,9,9,9
train,001030054,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030054.WAV,ONE FIVE THREE,9,10.0,9,9,9
train,001030060,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030060.WAV,RELATIVES N U S A,8,10.0,9,8,8
train,001030061,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030061.WAV,DRESSING HOCKEY P,8,10.0,9,8,8
train,001030065,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030065.WAV,GIRL DINNER FAIRY,9,10.0,8,8,9
train,001030077,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030077.WAV,JIM ATE A LITTLE TOLL FULL,8,10.0,8,7,8
train,001030078,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030078.WAV,DOES TOM LIKE THE CHICKEN,9,10.0,8,8,8
train,001030090,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030090.WAV,BY TOM'S SHOULDER,9,10.0,9,8,8
train,001030099,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030099.WAV,PETER HAS A BEAUTIFUL HAT,8,10.0,8,8,8
train,001030102,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030102.WAV,DORA NEEDS NEW T SHIRT,8,10.0,8,8,8
train,001030103,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030103.WAV,JOHN LOVES THE NEW GLOVES,8,10.0,8,8,8
train,001030121,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030121.WAV,THEN KATE WALKS TO BANK,8,10.0,9,8,8
train,001030136,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030136.WAV,HE WANTS TO BE A FARMER,8,10.0,9,8,8
train,001030143,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030143.WAV,BILL LIKES THE P E CLASS,9,10.0,9,8,8
train,001030144,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030144.WAV,MANDY WENT TO THE ART CLASS,8,10.0,9,8,8
train,001030155,0103,m,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0103\001030155.WAV,SHALL WE GO HOME,9,10.0,9,9,9
train,001040022,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040022.WAV,MANDY LIVES IN LAOS,9,10.0,8,8,8
train,001040026,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040026.WAV,FIVE SIX FIVE SIX,9,10.0,9,8,8
train,001040038,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040038.WAV,TWO FIVE ZERO FIVE,8,10.0,7,7,7
train,001040050,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040050.WAV,FOUR FOUR SEVEN TWO,9,10.0,8,8,8
train,001040062,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040062.WAV,CARDS BIRD LISTEN,9,10.0,9,9,8
train,001040067,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040067.WAV,LAYLA IS GOOD AT SURFING,9,10.0,8,8,8
train,001040069,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040069.WAV,LILLY GIVES UP HOCKEY,9,10.0,7,7,8
train,001040071,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040071.WAV,MARY LIKES RUNNING,8,10.0,9,8,8
train,001040073,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040073.WAV,MARK GIVES UP HANDBALL,8,10.0,8,7,8
train,001040100,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040100.WAV,JOHN LIKES YOUR BLUE JACKET,9,10.0,8,8,8
train,001040104,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040104.WAV,JOHN GOT THE SOCKS,8,10.0,8,8,8
train,001040106,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040106.WAV,BILLY CAN SEE THE VAN,8,10.0,7,8,7
train,001040108,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040108.WAV,I CAN PAINT MY SUBWAY,7,10.0,8,8,6
train,001040115,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040115.WAV,THEN MANDY WHAT TO TOILET,8,10.0,8,8,7
train,001040120,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040120.WAV,MARY CAN SEE THE BOOKSTORE,8,10.0,8,8,8
train,001040122,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040122.WAV,SO BILLY WENT ON TO HOME,8,10.0,8,7,7
train,001040134,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040134.WAV,SANDY LIKE THE TOMATO,9,10.0,9,8,8
train,001040136,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040136.WAV,HE WANT TO BE A SINGER,9,10.0,7,7,8
train,001040149,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040149.WAV,MIKE LIKE THE BIG GEN GEN CITY NEW YORK,8,10.0,7,7,7
train,001040173,0104,f,6,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0104\001040173.WAV,NO I AM NOT,8,10.0,8,7,8
train,001310020,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310020.WAV,LYNDA LOVES AUSTRALIA,8,10.0,8,8,8
train,001310022,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310022.WAV,ANDY LOVES CANADA,8,10.0,8,8,8
train,001310023,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310023.WAV,BETTER LIVED IN CHINA,9,10.0,8,8,8
train,001310061,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310061.WAV,DOES MIKE LIKE THE BEEF,9,10.0,8,8,8
train,001310062,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310062.WAV,ANDY LIKES MEAT,9,10.0,8,9,8
train,001310076,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310076.WAV,PLEASE CLOSE YOUR NEW T SHIRT,9,10.0,8,8,8
train,001310078,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310078.WAV,MIKE LIKES YOUR BLUE JEANS,9,10.0,8,8,8
train,001310081,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310081.WAV,BILLY GOT THE SKIRT,8,10.0,8,8,8
train,001310096,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310096.WAV,JIM CAN SEE THE T V ROOM,9,10.0,8,8,8
train,001310122,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310122.WAV,MARY WENT TO THE MATCH CLASS,8,10.0,8,8,7
train,001310123,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310123.WAV,DADDY LIKES THE SCIENCE CLASS AT SCHOOL,8,10.0,8,8,7
train,001310129,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310129.WAV,HOW DID YOU COME HERE,8,10.0,9,8,8
train,001310144,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310144.WAV,HADI FRIEND,8,10.0,9,9,7
train,001310148,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310148.WAV,CAR,9,10.0,10,10,9
train,001310152,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310152.WAV,IT IS A LONG JOURNEY,8,10.0,8,8,7
train,001310154,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310154.WAV,THEN WHY ARE YOU HERE,9,10.0,9,8,8
train,001310155,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310155.WAV,HE ASKED,9,10.0,10,9,9
train,001310162,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310162.WAV,STEP UP,3,10.0,7,7,4
train,001310165,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310165.WAV,I GOAT UP THIS MORNING,8,10.0,8,8,8
train,001310168,0131,m,7,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0131\001310168.WAV,COME OVER HERE,8,10.0,8,7,7
train,001350002,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350002.WAV,THIS MONTH IS OVER FOR ME,9,10.0,9,8,8
train,001350091,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350091.WAV,WAR AFTER ALL IS FAR FROM AN EXACT SCIENCE,8,10.0,9,9,8
train,001350119,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350119.WAV,THESE MATCHES ARE GOING TO BE GREAT,9,10.0,9,9,8
train,001350124,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350124.WAV,I WORK FOR LIVING AND HAVE TO GET UP EARLY,9,10.0,9,9,9
train,001350134,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350134.WAV,HE IS A BIG BOY,9,10.0,10,9,9
train,001350163,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350163.WAV,I NEVER WANTED TO BE COOL,9,10.0,9,9,9
train,001350174,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350174.WAV,REALLY WASHING I COULD WATCH A BREAK,9,10.0,9,9,8
train,001350180,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350180.WAV,ITS TOO MANY FISH IN THE SEA TO BE JEALOUS,10,10.0,10,9,9
train,001350194,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350194.WAV,THE GOOD THING IS THAT WE CAN SEE THE GAME,9,10.0,10,9,9
train,001350216,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350216.WAV,AT THE TOP OF THE CHARTS,9,10.0,10,9,9
train,001350219,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350219.WAV,NO ONE WANTS TO TALK TO ME TONIGHT,10,10.0,10,9,9
train,001350243,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350243.WAV,READY TO BE AT THE LAKE,10,10.0,10,10,10
train,001350285,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350285.WAV,ALWAYS WAITING FOR THE NEXT SEASON,10,10.0,10,10,10
train,001350312,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350312.WAV,THE OLD MAN WILL NOT ALLOW THIS,9,10.0,10,10,9
train,001350317,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350317.WAV,BUCKET WANTED NERVOUSLY IN THE WINGS,9,10.0,10,9,9
train,001350318,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350318.WAV,THE NIGHT IS COOL AND ROAD IS LONG,8,10.0,10,9,8
train,001350343,0135,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER0135\001350343.WAV,I PUT MY ELBOWS ON THE TABLE,9,10.0,10,9,9
